article,date,max_ratio,max_ratio_hi,max_ratio_lo,lanuage
Improvised explosive device,2014-03-23,0.010465200000000001,0.011140696875000002,0.009820734375000003,en.csv
Improvised explosive device,2014-03-30,0.0042636,0.004658836875000001,0.0038912343750000006,en.csv
Improvised explosive device,2014-04-06,0.0042636,0.004658836875000001,0.0038912343750000006,en.csv
Improvised explosive device,2014-04-13,0.0042636,0.004658836875000001,0.0038912343750000006,en.csv
Improvised explosive device,2014-04-20,0.0,0.00020255812500000002,0.0,en.csv
Improvised explosive device,2014-04-27,0.0170544,0.018027673125,0.016120828125000004,en.csv
Improvised explosive device,2014-05-04,0.006201600000000001,0.006684418125000001,0.005744203125000001,en.csv
Improvised explosive device,2014-05-11,0.0085272,0.009115115625000001,0.007967765625000001,en.csv
Improvised explosive device,2014-05-18,0.006589200000000001,0.007089534375,0.006114796875000001,en.csv
Improvised explosive device,2014-05-25,0.0046512,0.005063953125,0.004261828125,en.csv
Improvised explosive device,2014-06-01,0.0046512,0.005063953125,0.004261828125,en.csv
Improvised explosive device,2014-06-08,0.0046512,0.005063953125,0.004261828125,en.csv
Improvised explosive device,2014-06-15,0.01938,0.020458370625000003,0.018344390625000002,en.csv
Improvised explosive device,2014-06-22,0.007364400000000001,0.007899766875,0.0068559843750000005,en.csv
Improvised explosive device,2014-06-29,0.0050388,0.005469069375000001,0.004632421875000001,en.csv
Improvised explosive device,2014-07-06,0.007364400000000001,0.007899766875,0.0068559843750000005,en.csv
Improvised explosive device,2014-07-13,0.00969,0.010330464375,0.009079546875,en.csv
Improvised explosive device,2014-07-20,0.007364400000000001,0.007899766875,0.0068559843750000005,en.csv
Improvised explosive device,2014-07-27,0.0046512,0.005063953125,0.004261828125,en.csv
Improvised explosive device,2014-08-03,0.0201552,0.021268603125000004,0.019085578125000002,en.csv
Improvised explosive device,2014-08-10,0.012015600000000001,0.012761161875000001,0.011303109375000002,en.csv
Improvised explosive device,2014-08-17,0.0046512,0.005063953125,0.004261828125,en.csv
Improvised explosive device,2014-08-24,0.0093024,0.009925348125,0.008708953125,en.csv
Improvised explosive device,2014-08-31,0.0182172,0.019243021875,0.017232609375000003,en.csv
Improvised explosive device,2014-09-07,0.0046512,0.005063953125,0.004261828125,en.csv
Improvised explosive device,2014-09-14,0.0046512,0.005063953125,0.004261828125,en.csv
Improvised explosive device,2014-09-21,0.0042636,0.004658836875000001,0.0038912343750000006,en.csv
Improvised explosive device,2014-09-28,0.006589200000000001,0.007089534375,0.006114796875000001,en.csv
Improvised explosive device,2014-10-05,0.0089148,0.009520231875,0.008338359375000002,en.csv
Improvised explosive device,2014-10-12,0.0089148,0.009520231875,0.008338359375000002,en.csv
Improvised explosive device,2014-10-19,0.006589200000000001,0.007089534375,0.006114796875000001,en.csv
Improvised explosive device,2014-10-26,0.0089148,0.009520231875,0.008338359375000002,en.csv
Improvised explosive device,2014-11-02,0.013178400000000002,0.013976510624999999,0.012414890625000003,en.csv
Improvised explosive device,2014-11-09,0.006589200000000001,0.007089534375,0.006114796875000001,en.csv
Improvised explosive device,2014-11-16,0.013178400000000002,0.013976510624999999,0.012414890625000003,en.csv
Improvised explosive device,2014-11-23,0.012790800000000001,0.013571394375000002,0.012044296875000002,en.csv
Improvised explosive device,2014-11-30,0.0085272,0.009115115625000001,0.007967765625000001,en.csv
Improvised explosive device,2014-12-07,0.013178400000000002,0.013976510624999999,0.012414890625000003,en.csv
Improvised explosive device,2014-12-14,0.0220932,0.023294184375,0.020938546875000002,en.csv
Improvised explosive device,2014-12-21,0.01938,0.020458370625000003,0.018344390625000002,en.csv
Improvised explosive device,2014-12-28,0.0046512,0.005063953125,0.004261828125,en.csv
Improvised explosive device,2015-01-04,0.006201600000000001,0.006684418125000001,0.005744203125000001,en.csv
Improvised explosive device,2015-01-11,0.0,0.00020255812500000002,0.0,en.csv
Improvised explosive device,2015-01-18,0.006201600000000001,0.006684418125000001,0.005744203125000001,en.csv
Improvised explosive device,2015-01-25,0.012015600000000001,0.012761161875000001,0.011303109375000002,en.csv
Improvised explosive device,2015-02-01,0.0,0.00020255812500000002,0.0,en.csv
Improvised explosive device,2015-02-08,0.0100776,0.010735580625000001,0.009450140625000002,en.csv
Improvised explosive device,2015-02-15,0.012403200000000001,0.013166278125000002,0.011673703125000002,en.csv
Improvised explosive device,2015-02-22,0.0201552,0.021268603125000004,0.019085578125000002,en.csv
Improvised explosive device,2015-03-01,0.0139536,0.014786743125,0.013156078125000002,en.csv
Improvised explosive device,2015-03-08,0.012015600000000001,0.012761161875000001,0.011303109375000002,en.csv
Improvised explosive device,2015-03-15,0.0081396,0.008709999375000001,0.007597171875000001,en.csv
Improvised explosive device,2015-03-22,0.0,0.00020255812500000002,0.0,en.csv
Improvised explosive device,2015-03-29,0.006201600000000001,0.006684418125000001,0.005744203125000001,en.csv
Improvised explosive device,2015-04-05,0.0042636,0.004658836875000001,0.0038912343750000006,en.csv
Improvised explosive device,2015-04-12,0.0,0.00020255812500000002,0.0,en.csv
Improvised explosive device,2015-04-19,0.012015600000000001,0.012761161875000001,0.011303109375000002,en.csv
Improvised explosive device,2015-04-26,0.006201600000000001,0.006684418125000001,0.005744203125000001,en.csv
Improvised explosive device,2015-05-03,0.0038760000000000005,0.0042537206250000004,0.0035206406250000008,en.csv
Improvised explosive device,2015-05-10,0.0038760000000000005,0.0042537206250000004,0.0035206406250000008,en.csv
Improvised explosive device,2015-05-17,0.005814000000000001,0.0062793018750000006,0.005373609375,en.csv
Improvised explosive device,2015-05-24,0.0038760000000000005,0.0042537206250000004,0.0035206406250000008,en.csv
Improvised explosive device,2015-05-31,0.012403200000000001,0.013166278125000002,0.011673703125000002,en.csv
Improvised explosive device,2015-06-07,0.006201600000000001,0.006684418125000001,0.005744203125000001,en.csv
Improvised explosive device,2015-06-14,0.0143412,0.015191859375000002,0.013526671875000002,en.csv
Improvised explosive device,2015-06-21,0.006201600000000001,0.006684418125000001,0.005744203125000001,en.csv
Improvised explosive device,2015-06-28,0.006201600000000001,0.006684418125000001,0.005744203125000001,en.csv
Improvised explosive device,2015-07-05,0.0100776,0.010735580625000001,0.009450140625000002,en.csv
Improvised explosive device,2015-07-12,0.010465200000000001,0.011140696875000002,0.009820734375000003,en.csv
Improvised explosive device,2015-07-19,0.0085272,0.009115115625000001,0.007967765625000001,en.csv
Improvised explosive device,2015-07-26,0.0,0.00020255812500000002,0.0,en.csv
Improvised explosive device,2015-08-02,0.0100776,0.010735580625000001,0.009450140625000002,en.csv
Improvised explosive device,2015-08-09,0.0162792,0.017217440625,0.015379640625000001,en.csv
Improvised explosive device,2015-08-16,0.0100776,0.010735580625000001,0.009450140625000002,en.csv
Improvised explosive device,2015-08-23,0.005814000000000001,0.0062793018750000006,0.005373609375,en.csv
Improvised explosive device,2015-08-30,0.007752000000000001,0.008304883125,0.007226578125000002,en.csv
Improvised explosive device,2015-09-06,0.005814000000000001,0.0062793018750000006,0.005373609375,en.csv
Improvised explosive device,2015-09-13,0.007752000000000001,0.008304883125,0.007226578125000002,en.csv
Improvised explosive device,2015-09-20,0.007752000000000001,0.008304883125,0.007226578125000002,en.csv
Improvised explosive device,2015-09-27,0.007752000000000001,0.008304883125,0.007226578125000002,en.csv
Improvised explosive device,2015-10-04,0.007364400000000001,0.007899766875,0.0068559843750000005,en.csv
Improvised explosive device,2015-10-11,0.0038760000000000005,0.0042537206250000004,0.0035206406250000008,en.csv
Improvised explosive device,2015-10-18,0.007364400000000001,0.007899766875,0.0068559843750000005,en.csv
Improvised explosive device,2015-10-25,0.0054264000000000005,0.005874185625,0.005003015625000001,en.csv
Improvised explosive device,2015-11-01,0.007364400000000001,0.007899766875,0.0068559843750000005,en.csv
Improvised explosive device,2015-11-08,0.0054264000000000005,0.005874185625,0.005003015625000001,en.csv
Improvised explosive device,2015-11-15,0.0093024,0.009925348125,0.008708953125,en.csv
Improvised explosive device,2015-11-22,0.007364400000000001,0.007899766875,0.0068559843750000005,en.csv
Improvised explosive device,2015-11-29,0.0034884,0.0038486043750000005,0.0031500468750000005,en.csv
Improvised explosive device,2015-12-06,0.007364400000000001,0.007899766875,0.0068559843750000005,en.csv
Improvised explosive device,2015-12-13,0.007752000000000001,0.008304883125,0.007226578125000002,en.csv
Improvised explosive device,2015-12-20,0.0042636,0.004658836875000001,0.0038912343750000006,en.csv
Improvised explosive device,2015-12-27,0.0042636,0.004658836875000001,0.0038912343750000006,en.csv
Irish Republican Army,2011-01-02,0.0323,0.033870375,0.030778124999999996,en.csv
Irish Republican Army,2011-01-09,0.059432000000000006,0.061763625,0.057159375,en.csv
Irish Republican Army,2011-01-16,0.054264,0.056450625,0.05213437499999999,en.csv
Irish Republican Army,2011-01-23,0.041344000000000006,0.043168125,0.039571875,en.csv
Irish Republican Army,2011-01-30,0.08785600000000002,0.090985125,0.084796875,en.csv
Irish Republican Army,2011-02-06,0.037468,0.039183375,0.03580312499999999,en.csv
Irish Republican Army,2011-02-13,0.04522,0.047152875,0.043340624999999994,en.csv
Irish Republican Army,2011-02-20,0.041344000000000006,0.043168125,0.039571875,en.csv
Irish Republican Army,2011-02-27,0.063308,0.065748375,0.06092812499999999,en.csv
Irish Republican Army,2011-03-06,0.08268800000000001,0.085672125,0.07977187499999999,en.csv
Irish Republican Army,2011-03-13,0.074936,0.077702625,0.07223437499999999,en.csv
Irish Republican Army,2011-03-20,0.09173200000000001,0.094969875,0.08856562499999998,en.csv
Irish Republican Army,2011-03-27,0.059432000000000006,0.061763625,0.057159375,en.csv
Irish Republican Army,2011-04-03,0.04392800000000001,0.045824624999999994,0.042084375,en.csv
Irish Republican Army,2011-04-10,0.08268800000000001,0.085672125,0.07977187499999999,en.csv
Irish Republican Army,2011-04-17,0.047804000000000006,0.049809375,0.045853124999999995,en.csv
Irish Republican Army,2011-04-24,0.10336000000000001,0.10692412500000001,0.099871875,en.csv
Irish Republican Army,2011-05-01,0.07106000000000001,0.073717875,0.068465625,en.csv
Irish Republican Army,2011-05-08,0.073644,0.076374375,0.07097812499999999,en.csv
Irish Republican Army,2011-05-15,0.06718400000000001,0.069733125,0.064696875,en.csv
Irish Republican Army,2011-05-22,0.065892,0.068404875,0.063440625,en.csv
Irish Republican Army,2011-05-29,0.041344000000000006,0.043168125,0.039571875,en.csv
Irish Republican Army,2011-06-05,0.025840000000000002,0.027229124999999996,0.024496874999999998,en.csv
Irish Republican Army,2011-06-12,0.04392800000000001,0.045824624999999994,0.042084375,en.csv
Irish Republican Army,2011-06-19,0.04392800000000001,0.045824624999999994,0.042084375,en.csv
Irish Republican Army,2011-06-26,0.033592000000000004,0.035198625000000004,0.032034375,en.csv
Irish Republican Army,2011-07-03,0.029716000000000003,0.031213875,0.028265625,en.csv
Irish Republican Army,2011-07-10,0.023256000000000002,0.024572625,0.021984374999999997,en.csv
Irish Republican Army,2011-07-17,0.04522,0.047152875,0.043340624999999994,en.csv
Irish Republican Army,2011-07-24,0.04392800000000001,0.045824624999999994,0.042084375,en.csv
Irish Republican Army,2011-07-31,0.037468,0.039183375,0.03580312499999999,en.csv
Irish Republican Army,2011-08-07,0.054264,0.056450625,0.05213437499999999,en.csv
Irish Republican Army,2011-08-14,0.04392800000000001,0.045824624999999994,0.042084375,en.csv
Irish Republican Army,2011-08-21,0.0323,0.033870375,0.030778124999999996,en.csv
Irish Republican Army,2011-08-28,0.04263600000000001,0.044496375000000005,0.040828125,en.csv
Irish Republican Army,2011-09-04,0.051680000000000004,0.053794125000000005,0.049621874999999996,en.csv
Irish Republican Army,2011-09-11,0.047804000000000006,0.049809375,0.045853124999999995,en.csv
Irish Republican Army,2011-09-18,0.050388,0.052465875,0.048365624999999995,en.csv
Irish Republican Army,2011-09-25,0.060724,0.06309187499999999,0.058415625,en.csv
Irish Republican Army,2011-10-02,0.046512000000000005,0.048481125,0.044596874999999994,en.csv
Irish Republican Army,2011-10-09,0.04522,0.047152875,0.043340624999999994,en.csv
Irish Republican Army,2011-10-16,0.03617600000000001,0.037855124999999996,0.034546875,en.csv
Irish Republican Army,2011-10-23,0.04522,0.047152875,0.043340624999999994,en.csv
Irish Republican Army,2011-10-30,0.033592000000000004,0.035198625000000004,0.032034375,en.csv
Irish Republican Army,2011-11-06,0.0323,0.033870375,0.030778124999999996,en.csv
Irish Republican Army,2011-11-13,0.047804000000000006,0.049809375,0.045853124999999995,en.csv
Irish Republican Army,2011-11-20,0.028424,0.029885625,0.027009374999999995,en.csv
Irish Republican Army,2011-11-27,0.052972,0.055122374999999994,0.050878124999999996,en.csv
Irish Republican Army,2011-12-04,0.074936,0.077702625,0.07223437499999999,en.csv
Irish Republican Army,2011-12-11,0.034884000000000005,0.036526875,0.033290625,en.csv
Irish Republican Army,2011-12-18,0.023256000000000002,0.024572625,0.021984374999999997,en.csv
Irish Republican Army,2011-12-25,0.034884000000000005,0.036526875,0.033290625,en.csv
Irish Republican Army,2012-01-01,0.041344000000000006,0.043168125,0.039571875,en.csv
Irish Republican Army,2012-01-08,0.047804000000000006,0.049809375,0.045853124999999995,en.csv
Irish Republican Army,2012-01-15,0.050388,0.052465875,0.048365624999999995,en.csv
Irish Republican Army,2012-01-22,0.054264,0.056450625,0.05213437499999999,en.csv
Irish Republican Army,2012-01-29,0.052972,0.055122374999999994,0.050878124999999996,en.csv
Irish Republican Army,2012-02-05,0.049096,0.051137625,0.047109374999999995,en.csv
Irish Republican Army,2012-02-12,0.050388,0.052465875,0.048365624999999995,en.csv
Irish Republican Army,2012-02-19,0.04392800000000001,0.045824624999999994,0.042084375,en.csv
Irish Republican Army,2012-02-26,0.073644,0.076374375,0.07097812499999999,en.csv
Irish Republican Army,2012-03-04,0.046512000000000005,0.048481125,0.044596874999999994,en.csv
Irish Republican Army,2012-03-11,0.07235200000000001,0.07504612499999999,0.069721875,en.csv
Irish Republican Army,2012-03-18,0.050388,0.052465875,0.048365624999999995,en.csv
Irish Republican Army,2012-03-25,0.058140000000000004,0.060435375,0.055903125,en.csv
Irish Republican Army,2012-04-01,0.040052000000000004,0.041839875,0.03831562499999999,en.csv
Irish Republican Army,2012-04-08,0.054264,0.056450625,0.05213437499999999,en.csv
Irish Republican Army,2012-04-15,0.037468,0.039183375,0.03580312499999999,en.csv
Irish Republican Army,2012-04-22,0.034884000000000005,0.036526875,0.033290625,en.csv
Irish Republican Army,2012-04-29,0.06847600000000001,0.07106137500000001,0.065953125,en.csv
Irish Republican Army,2012-05-06,0.06976800000000001,0.072389625,0.067209375,en.csv
Irish Republican Army,2012-05-13,0.060724,0.06309187499999999,0.058415625,en.csv
Irish Republican Army,2012-05-20,0.037468,0.039183375,0.03580312499999999,en.csv
Irish Republican Army,2012-05-27,0.049096,0.051137625,0.047109374999999995,en.csv
Irish Republican Army,2012-06-03,0.04263600000000001,0.044496375000000005,0.040828125,en.csv
Irish Republican Army,2012-06-10,0.051680000000000004,0.053794125000000005,0.049621874999999996,en.csv
Irish Republican Army,2012-06-17,0.014212,0.015274875,0.013190624999999997,en.csv
Irish Republican Army,2012-06-24,0.052972,0.055122374999999994,0.050878124999999996,en.csv
Irish Republican Army,2012-07-01,0.041344000000000006,0.043168125,0.039571875,en.csv
Irish Republican Army,2012-07-08,0.014212,0.015274875,0.013190624999999997,en.csv
Irish Republican Army,2012-07-15,0.027132,0.028557375,0.025753124999999995,en.csv
Irish Republican Army,2012-07-22,0.041344000000000006,0.043168125,0.039571875,en.csv
Irish Republican Army,2012-07-29,0.034884000000000005,0.036526875,0.033290625,en.csv
Irish Republican Army,2012-08-05,0.020672000000000003,0.021916125,0.019471874999999996,en.csv
Irish Republican Army,2012-08-12,0.04522,0.047152875,0.043340624999999994,en.csv
Irish Republican Army,2012-08-19,0.029716000000000003,0.031213875,0.028265625,en.csv
Irish Republican Army,2012-08-26,0.028424,0.029885625,0.027009374999999995,en.csv
Irish Republican Army,2012-09-02,0.037468,0.039183375,0.03580312499999999,en.csv
Irish Republican Army,2012-09-09,0.058140000000000004,0.060435375,0.055903125,en.csv
Irish Republican Army,2012-09-16,0.03876,0.040511624999999996,0.03705937499999999,en.csv
Irish Republican Army,2012-09-23,0.050388,0.052465875,0.048365624999999995,en.csv
Irish Republican Army,2012-09-30,0.037468,0.039183375,0.03580312499999999,en.csv
Irish Republican Army,2012-10-07,0.04522,0.047152875,0.043340624999999994,en.csv
Irish Republican Army,2012-10-14,0.041344000000000006,0.043168125,0.039571875,en.csv
Irish Republican Army,2012-10-21,0.031008,0.032542125,0.029521874999999996,en.csv
Irish Republican Army,2012-10-28,0.040052000000000004,0.041839875,0.03831562499999999,en.csv
Irish Republican Army,2012-11-04,0.046512000000000005,0.048481125,0.044596874999999994,en.csv
Irish Republican Army,2012-11-11,0.054264,0.056450625,0.05213437499999999,en.csv
Irish Republican Army,2012-11-18,0.049096,0.051137625,0.047109374999999995,en.csv
Irish Republican Army,2012-11-25,0.033592000000000004,0.035198625000000004,0.032034375,en.csv
Irish Republican Army,2012-12-02,0.055556,0.057778875,0.05339062499999999,en.csv
Irish Republican Army,2012-12-09,0.034884000000000005,0.036526875,0.033290625,en.csv
Irish Republican Army,2012-12-16,0.033592000000000004,0.035198625000000004,0.032034375,en.csv
Irish Republican Army,2012-12-23,0.049096,0.051137625,0.047109374999999995,en.csv
Irish Republican Army,2012-12-30,0.037468,0.039183375,0.03580312499999999,en.csv
Irish Republican Army,2013-01-06,0.04392800000000001,0.045824624999999994,0.042084375,en.csv
Irish Republican Army,2013-01-13,0.041344000000000006,0.043168125,0.039571875,en.csv
Irish Republican Army,2013-01-20,0.041344000000000006,0.043168125,0.039571875,en.csv
Irish Republican Army,2013-01-27,0.037468,0.039183375,0.03580312499999999,en.csv
Irish Republican Army,2013-02-03,0.03876,0.040511624999999996,0.03705937499999999,en.csv
Irish Republican Army,2013-02-10,0.01938,0.020587875,0.018215624999999996,en.csv
Irish Republican Army,2013-02-17,0.054264,0.056450625,0.05213437499999999,en.csv
Irish Republican Army,2013-02-24,0.031008,0.032542125,0.029521874999999996,en.csv
Irish Republican Army,2013-03-03,0.056848,0.059107125,0.05464687499999999,en.csv
Irish Republican Army,2013-03-10,0.052972,0.055122374999999994,0.050878124999999996,en.csv
Irish Republican Army,2013-03-17,0.041344000000000006,0.043168125,0.039571875,en.csv
Irish Republican Army,2013-03-24,0.03876,0.040511624999999996,0.03705937499999999,en.csv
Irish Republican Army,2013-03-31,0.025840000000000002,0.027229124999999996,0.024496874999999998,en.csv
Irish Republican Army,2013-04-07,0.06718400000000001,0.069733125,0.064696875,en.csv
Irish Republican Army,2013-04-14,0.055556,0.057778875,0.05339062499999999,en.csv
Irish Republican Army,2013-04-21,0.07106000000000001,0.073717875,0.068465625,en.csv
Irish Republican Army,2013-04-28,0.051680000000000004,0.053794125000000005,0.049621874999999996,en.csv
Irish Republican Army,2013-05-05,0.051680000000000004,0.053794125000000005,0.049621874999999996,en.csv
Irish Republican Army,2013-05-12,0.03876,0.040511624999999996,0.03705937499999999,en.csv
Irish Republican Army,2013-05-19,0.041344000000000006,0.043168125,0.039571875,en.csv
Irish Republican Army,2013-05-26,0.041344000000000006,0.043168125,0.039571875,en.csv
Irish Republican Army,2013-06-02,0.041344000000000006,0.043168125,0.039571875,en.csv
Irish Republican Army,2013-06-09,0.034884000000000005,0.036526875,0.033290625,en.csv
Irish Republican Army,2013-06-16,0.037468,0.039183375,0.03580312499999999,en.csv
Irish Republican Army,2013-06-23,0.025840000000000002,0.027229124999999996,0.024496874999999998,en.csv
Irish Republican Army,2013-06-30,0.009044000000000002,0.009961875,0.008165625,en.csv
Irish Republican Army,2013-07-07,0.03617600000000001,0.037855124999999996,0.034546875,en.csv
Irish Republican Army,2013-07-14,0.021964000000000004,0.023244374999999998,0.020728125,en.csv
Irish Republican Army,2013-07-21,0.033592000000000004,0.035198625000000004,0.032034375,en.csv
Irish Republican Army,2013-07-28,0.031008,0.032542125,0.029521874999999996,en.csv
Irish Republican Army,2013-08-04,0.047804000000000006,0.049809375,0.045853124999999995,en.csv
Irish Republican Army,2013-08-11,0.040052000000000004,0.041839875,0.03831562499999999,en.csv
Irish Republican Army,2013-08-18,0.025840000000000002,0.027229124999999996,0.024496874999999998,en.csv
Irish Republican Army,2013-08-25,0.033592000000000004,0.035198625000000004,0.032034375,en.csv
Irish Republican Army,2013-09-01,0.03876,0.040511624999999996,0.03705937499999999,en.csv
Irish Republican Army,2013-09-08,0.031008,0.032542125,0.029521874999999996,en.csv
Irish Republican Army,2013-09-15,0.027132,0.028557375,0.025753124999999995,en.csv
Irish Republican Army,2013-09-22,0.024548,0.025900875,0.023240624999999997,en.csv
Irish Republican Army,2013-09-29,0.025840000000000002,0.027229124999999996,0.024496874999999998,en.csv
Irish Republican Army,2013-10-06,0.041344000000000006,0.043168125,0.039571875,en.csv
Irish Republican Army,2013-10-13,0.034884000000000005,0.036526875,0.033290625,en.csv
Irish Republican Army,2013-10-20,0.03617600000000001,0.037855124999999996,0.034546875,en.csv
Irish Republican Army,2013-10-27,0.047804000000000006,0.049809375,0.045853124999999995,en.csv
Irish Republican Army,2013-11-03,0.0323,0.033870375,0.030778124999999996,en.csv
Irish Republican Army,2013-11-10,0.04263600000000001,0.044496375000000005,0.040828125,en.csv
Irish Republican Army,2013-11-17,0.046512000000000005,0.048481125,0.044596874999999994,en.csv
Irish Republican Army,2013-11-24,0.029716000000000003,0.031213875,0.028265625,en.csv
Irish Republican Army,2013-12-01,0.04392800000000001,0.045824624999999994,0.042084375,en.csv
Irish Republican Army,2013-12-08,0.056848,0.059107125,0.05464687499999999,en.csv
Irish Republican Army,2013-12-15,0.034884000000000005,0.036526875,0.033290625,en.csv
Irish Republican Army,2013-12-22,0.014212,0.015274875,0.013190624999999997,en.csv
Irish Republican Army,2013-12-29,0.027132,0.028557375,0.025753124999999995,en.csv
Irish Republican Army,2014-01-05,0.029716000000000003,0.031213875,0.028265625,en.csv
Irish Republican Army,2014-01-12,0.04263600000000001,0.044496375000000005,0.040828125,en.csv
Irish Republican Army,2014-01-19,0.0323,0.033870375,0.030778124999999996,en.csv
Irish Republican Army,2014-01-26,0.028424,0.029885625,0.027009374999999995,en.csv
Irish Republican Army,2014-02-02,0.023256000000000002,0.024572625,0.021984374999999997,en.csv
Irish Republican Army,2014-02-09,0.037468,0.039183375,0.03580312499999999,en.csv
Irish Republican Army,2014-02-16,0.034884000000000005,0.036526875,0.033290625,en.csv
Irish Republican Army,2014-02-23,0.041344000000000006,0.043168125,0.039571875,en.csv
Irish Republican Army,2014-03-02,0.03876,0.040511624999999996,0.03705937499999999,en.csv
Irish Republican Army,2014-03-09,0.046512000000000005,0.048481125,0.044596874999999994,en.csv
Irish Republican Army,2014-03-16,0.03617600000000001,0.037855124999999996,0.034546875,en.csv
Irish Republican Army,2014-03-23,0.0323,0.033870375,0.030778124999999996,en.csv
Irish Republican Army,2014-03-30,0.029716000000000003,0.031213875,0.028265625,en.csv
Irish Republican Army,2014-04-06,0.03876,0.040511624999999996,0.03705937499999999,en.csv
Irish Republican Army,2014-04-13,0.037468,0.039183375,0.03580312499999999,en.csv
Irish Republican Army,2014-04-20,0.033592000000000004,0.035198625000000004,0.032034375,en.csv
Irish Republican Army,2014-04-27,0.052972,0.055122374999999994,0.050878124999999996,en.csv
Irish Republican Army,2014-05-04,0.033592000000000004,0.035198625000000004,0.032034375,en.csv
Irish Republican Army,2014-05-11,0.03876,0.040511624999999996,0.03705937499999999,en.csv
Irish Republican Army,2014-05-18,0.03876,0.040511624999999996,0.03705937499999999,en.csv
Irish Republican Army,2014-05-25,0.055556,0.057778875,0.05339062499999999,en.csv
Irish Republican Army,2014-06-01,0.018088000000000003,0.019259625,0.016959375,en.csv
Irish Republican Army,2014-06-08,0.033592000000000004,0.035198625000000004,0.032034375,en.csv
Irish Republican Army,2014-06-15,0.029716000000000003,0.031213875,0.028265625,en.csv
Irish Republican Army,2014-06-22,0.033592000000000004,0.035198625000000004,0.032034375,en.csv
Irish Republican Army,2014-06-29,0.020672000000000003,0.021916125,0.019471874999999996,en.csv
Irish Republican Army,2014-07-06,0.024548,0.025900875,0.023240624999999997,en.csv
Irish Republican Army,2014-07-13,0.014212,0.015274875,0.013190624999999997,en.csv
Irish Republican Army,2014-07-20,0.027132,0.028557375,0.025753124999999995,en.csv
Irish Republican Army,2014-07-27,0.029716000000000003,0.031213875,0.028265625,en.csv
Irish Republican Army,2014-08-03,0.011628000000000001,0.012618375,0.010678125,en.csv
Irish Republican Army,2014-08-10,0.025840000000000002,0.027229124999999996,0.024496874999999998,en.csv
Irish Republican Army,2014-08-17,0.029716000000000003,0.031213875,0.028265625,en.csv
Irish Republican Army,2014-08-24,0.024548,0.025900875,0.023240624999999997,en.csv
Irish Republican Army,2014-08-31,0.037468,0.039183375,0.03580312499999999,en.csv
Irish Republican Army,2014-09-07,0.040052000000000004,0.041839875,0.03831562499999999,en.csv
Irish Republican Army,2014-09-14,0.046512000000000005,0.048481125,0.044596874999999994,en.csv
Irish Republican Army,2014-09-21,0.046512000000000005,0.048481125,0.044596874999999994,en.csv
Irish Republican Army,2014-09-28,0.029716000000000003,0.031213875,0.028265625,en.csv
Irish Republican Army,2014-10-05,0.04263600000000001,0.044496375000000005,0.040828125,en.csv
Irish Republican Army,2014-10-12,0.034884000000000005,0.036526875,0.033290625,en.csv
Irish Republican Army,2014-10-19,0.046512000000000005,0.048481125,0.044596874999999994,en.csv
Irish Republican Army,2014-10-26,0.046512000000000005,0.048481125,0.044596874999999994,en.csv
Irish Republican Army,2014-11-02,0.024548,0.025900875,0.023240624999999997,en.csv
Irish Republican Army,2014-11-09,0.021964000000000004,0.023244374999999998,0.020728125,en.csv
Irish Republican Army,2014-11-16,0.041344000000000006,0.043168125,0.039571875,en.csv
Irish Republican Army,2014-11-23,0.03617600000000001,0.037855124999999996,0.034546875,en.csv
Irish Republican Army,2014-11-30,0.040052000000000004,0.041839875,0.03831562499999999,en.csv
Irish Republican Army,2014-12-07,0.041344000000000006,0.043168125,0.039571875,en.csv
Irish Republican Army,2014-12-14,0.04392800000000001,0.045824624999999994,0.042084375,en.csv
Irish Republican Army,2014-12-21,0.03876,0.040511624999999996,0.03705937499999999,en.csv
Irish Republican Army,2014-12-28,0.031008,0.032542125,0.029521874999999996,en.csv
Irish Republican Army,2015-01-04,0.033592000000000004,0.035198625000000004,0.032034375,en.csv
Irish Republican Army,2015-01-11,0.04263600000000001,0.044496375000000005,0.040828125,en.csv
Irish Republican Army,2015-01-18,0.023256000000000002,0.024572625,0.021984374999999997,en.csv
Irish Republican Army,2015-01-25,0.034884000000000005,0.036526875,0.033290625,en.csv
Irish Republican Army,2015-02-01,0.031008,0.032542125,0.029521874999999996,en.csv
Irish Republican Army,2015-02-08,0.03876,0.040511624999999996,0.03705937499999999,en.csv
Irish Republican Army,2015-02-15,0.04522,0.047152875,0.043340624999999994,en.csv
Irish Republican Army,2015-02-22,0.04392800000000001,0.045824624999999994,0.042084375,en.csv
Irish Republican Army,2015-03-01,0.0323,0.033870375,0.030778124999999996,en.csv
Irish Republican Army,2015-03-08,0.055556,0.057778875,0.05339062499999999,en.csv
Irish Republican Army,2015-03-15,0.060724,0.06309187499999999,0.058415625,en.csv
Irish Republican Army,2015-03-22,0.033592000000000004,0.035198625000000004,0.032034375,en.csv
Irish Republican Army,2015-03-29,0.041344000000000006,0.043168125,0.039571875,en.csv
Irish Republican Army,2015-04-05,0.049096,0.051137625,0.047109374999999995,en.csv
Irish Republican Army,2015-04-12,0.04263600000000001,0.044496375000000005,0.040828125,en.csv
Irish Republican Army,2015-04-19,0.03876,0.040511624999999996,0.03705937499999999,en.csv
Irish Republican Army,2015-04-26,0.037468,0.039183375,0.03580312499999999,en.csv
Irish Republican Army,2015-05-03,0.046512000000000005,0.048481125,0.044596874999999994,en.csv
