article,date,max_ratio,max_ratio_hi,max_ratio_lo,lanuage
Agencia Central de Inteligencia,2011-08-07,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2011-08-14,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2011-08-21,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2011-08-28,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2011-09-04,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2011-09-11,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2011-09-18,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2011-09-25,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2011-10-02,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2011-10-09,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2011-10-16,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2011-10-23,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2011-10-30,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2011-11-06,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2011-11-13,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2011-11-20,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2011-11-27,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2011-12-04,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2011-12-11,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2011-12-18,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2011-12-25,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2012-01-01,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2012-01-08,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2012-01-15,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2012-01-22,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2012-01-29,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2012-02-05,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2012-02-12,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2012-02-19,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2012-02-26,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2012-03-04,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2012-03-11,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2012-03-18,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2012-03-25,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2012-04-01,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2012-04-08,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2012-04-15,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2012-04-22,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2012-04-29,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2012-05-06,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2012-05-13,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2012-05-20,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2012-05-27,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2012-06-03,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2012-06-10,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2012-06-17,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2012-06-24,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2012-07-01,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2012-07-08,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2012-07-15,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2012-07-22,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2012-07-29,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2012-08-05,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2012-08-12,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2012-08-19,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2012-08-26,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2012-09-02,0.2112,0.215825,0.20662499999999998,es.csv
Agencia Central de Inteligencia,2012-09-09,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2012-09-16,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2012-09-23,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2012-09-30,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2012-10-07,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2012-10-14,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2012-10-21,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2012-10-28,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2012-11-04,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2012-11-11,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2012-11-18,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2012-11-25,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2012-12-02,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2012-12-09,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2012-12-16,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2012-12-23,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2012-12-30,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2013-01-06,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2013-01-13,0.17279999999999998,0.177025,0.16862499999999997,es.csv
Agencia Central de Inteligencia,2013-01-20,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2013-01-27,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2013-02-03,0.17759999999999998,0.181875,0.17337499999999997,es.csv
Agencia Central de Inteligencia,2013-02-10,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2013-02-17,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2013-02-24,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2013-03-03,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2013-03-10,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2013-03-17,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2013-03-24,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2013-03-31,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2013-04-07,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2013-04-14,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2013-04-21,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2013-04-28,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2013-05-05,0.16799999999999998,0.172175,0.16387499999999997,es.csv
Agencia Central de Inteligencia,2013-05-12,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2013-05-19,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2013-05-26,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2013-06-02,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2013-06-09,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2013-06-16,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2013-06-23,0.192,0.19642500000000002,0.187625,es.csv
Agencia Central de Inteligencia,2013-06-30,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2013-07-07,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2013-07-14,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2013-07-21,0.20159999999999997,0.206125,0.19712499999999997,es.csv
Agencia Central de Inteligencia,2013-07-28,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2013-08-04,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2013-08-11,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2013-08-18,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2013-08-25,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2013-09-01,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2013-09-08,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2013-09-15,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2013-09-22,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2013-09-29,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2013-10-06,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2013-10-13,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2013-10-20,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2013-10-27,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2013-11-03,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2013-11-10,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2013-11-17,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2013-11-24,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2013-12-01,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2013-12-08,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2013-12-15,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2013-12-22,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2013-12-29,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2014-01-05,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2014-01-12,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2014-01-19,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2014-01-26,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2014-02-02,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2014-02-09,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2014-02-16,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2014-02-23,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2014-03-02,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2014-03-09,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2014-03-16,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2014-03-23,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2014-03-30,0.1584,0.162475,0.15437499999999998,es.csv
Agencia Central de Inteligencia,2014-04-06,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2014-04-13,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2014-04-20,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2014-04-27,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2014-05-04,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2014-05-11,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2014-05-18,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2014-05-25,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2014-06-01,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2014-06-08,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2014-06-15,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2014-06-22,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2014-06-29,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2014-07-06,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2014-07-13,0.19679999999999997,0.20127499999999998,0.192375,es.csv
Agencia Central de Inteligencia,2014-07-20,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2014-07-27,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2014-08-03,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2014-08-10,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2014-08-17,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2014-08-24,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2014-08-31,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2014-09-07,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2014-09-14,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2014-09-21,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2014-09-28,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2014-10-05,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2014-10-12,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2014-10-19,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2014-10-26,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2014-11-02,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2014-11-09,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2014-11-16,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2014-11-23,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2014-11-30,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2014-12-07,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2014-12-14,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2014-12-21,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2014-12-28,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2015-01-04,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2015-01-11,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2015-01-18,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2015-01-25,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2015-02-01,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2015-02-08,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2015-02-15,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2015-02-22,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2015-03-01,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2015-03-08,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2015-03-15,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2015-03-22,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2015-03-29,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2015-04-05,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2015-04-12,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2015-04-19,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2015-04-26,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2015-05-03,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2015-05-10,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2015-05-17,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2015-05-24,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2015-05-31,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2015-06-07,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2015-06-14,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2015-06-21,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2015-06-28,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2015-07-05,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2015-07-12,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2015-07-19,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2015-07-26,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2015-08-02,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2015-08-09,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2015-08-16,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2015-08-23,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2015-08-30,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2015-09-06,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2015-09-13,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2015-09-20,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2015-09-27,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2015-10-04,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2015-10-11,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2015-10-18,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2015-10-25,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2015-11-01,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2015-11-08,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2015-11-15,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2015-11-22,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2015-11-29,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2015-12-06,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2015-12-13,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2015-12-20,0.0,0.002425,0.0,es.csv
Agencia Central de Inteligencia,2015-12-27,0.0,0.002425,0.0,es.csv
Espionaje,2011-01-02,1.4808362369337982,1.571268237934904,1.3950538998097657,es.csv
Espionaje,2011-01-09,1.5679442508710801,1.6610549943883273,1.4796026210103574,es.csv
Espionaje,2011-01-16,0.6097560975609757,0.6734006734006732,0.5495666878038471,es.csv
Espionaje,2011-01-23,0.6968641114982579,0.7631874298540964,0.6341154090044389,es.csv
Espionaje,2011-01-30,0.7839721254355401,0.8529741863075195,0.7186641302050308,es.csv
Espionaje,2011-02-06,1.132404181184669,1.212121212121212,1.0568590150073982,es.csv
Espionaje,2011-02-13,0.4355400696864112,0.4938271604938271,0.38046924540266336,es.csv
Espionaje,2011-02-20,0.6968641114982579,0.7631874298540964,0.6341154090044389,es.csv
Espionaje,2011-02-27,0.4355400696864112,0.4938271604938271,0.38046924540266336,es.csv
Espionaje,2011-03-06,0.8710801393728224,0.9427609427609426,0.8032128514056226,es.csv
Espionaje,2011-03-13,0.7839721254355401,0.8529741863075195,0.7186641302050308,es.csv
Espionaje,2011-03-20,1.0452961672473868,1.1223344556677888,0.9723102938068064,es.csv
Espionaje,2011-03-27,0.5226480836236934,0.5836139169472502,0.46501796660325523,es.csv
Espionaje,2011-04-03,0.4355400696864112,0.4938271604938271,0.38046924540266336,es.csv
Espionaje,2011-04-10,0.6097560975609757,0.6734006734006732,0.5495666878038471,es.csv
Espionaje,2011-04-17,0.5226480836236934,0.5836139169472502,0.46501796660325523,es.csv
Espionaje,2011-04-24,0.7839721254355401,0.8529741863075195,0.7186641302050308,es.csv
Espionaje,2011-05-01,1.3937282229965158,1.4814814814814812,1.3105051786091737,es.csv
Espionaje,2011-05-08,0.7839721254355401,0.8529741863075195,0.7186641302050308,es.csv
Espionaje,2011-05-15,0.9581881533101045,1.0325476992143656,0.8877615726062145,es.csv
Espionaje,2011-05-22,0.4355400696864112,0.4938271604938271,0.38046924540266336,es.csv
Espionaje,2011-05-29,0.2613240418118467,0.3142536475869809,0.21137180300147965,es.csv
Espionaje,2011-06-05,0.5226480836236934,0.5836139169472502,0.46501796660325523,es.csv
Espionaje,2011-06-12,0.6097560975609757,0.6734006734006732,0.5495666878038471,es.csv
Espionaje,2011-06-19,0.8710801393728224,0.9427609427609426,0.8032128514056226,es.csv
Espionaje,2011-06-26,0.5226480836236934,0.5836139169472502,0.46501796660325523,es.csv
Espionaje,2011-07-03,0.8710801393728224,0.9427609427609426,0.8032128514056226,es.csv
Espionaje,2011-07-10,0.7839721254355401,0.8529741863075195,0.7186641302050308,es.csv
Espionaje,2011-07-17,0.5226480836236934,0.5836139169472502,0.46501796660325523,es.csv
Espionaje,2011-07-24,0.7839721254355401,0.8529741863075195,0.7186641302050308,es.csv
Espionaje,2011-07-31,0.4355400696864112,0.4938271604938271,0.38046924540266336,es.csv
Espionaje,2011-08-07,0.4355400696864112,0.4938271604938271,0.38046924540266336,es.csv
Espionaje,2011-08-14,0.6097560975609757,0.6734006734006732,0.5495666878038471,es.csv
Espionaje,2011-08-21,0.2613240418118467,0.3142536475869809,0.21137180300147965,es.csv
Espionaje,2011-08-28,1.132404181184669,1.212121212121212,1.0568590150073982,es.csv
Espionaje,2011-09-04,0.6097560975609757,0.6734006734006732,0.5495666878038471,es.csv
Espionaje,2011-09-11,1.132404181184669,1.212121212121212,1.0568590150073982,es.csv
Espionaje,2011-09-18,0.7839721254355401,0.8529741863075195,0.7186641302050308,es.csv
Espionaje,2011-09-25,0.6097560975609757,0.6734006734006732,0.5495666878038471,es.csv
Espionaje,2011-10-02,0.34843205574912894,0.4040404040404039,0.29592052420207154,es.csv
Espionaje,2011-10-09,0.9581881533101045,1.0325476992143656,0.8877615726062145,es.csv
Espionaje,2011-10-16,0.6968641114982579,0.7631874298540964,0.6341154090044389,es.csv
Espionaje,2011-10-23,0.6968641114982579,0.7631874298540964,0.6341154090044389,es.csv
Espionaje,2011-10-30,0.9581881533101045,1.0325476992143656,0.8877615726062145,es.csv
Espionaje,2011-11-06,0.34843205574912894,0.4040404040404039,0.29592052420207154,es.csv
Espionaje,2011-11-13,0.34843205574912894,0.4040404040404039,0.29592052420207154,es.csv
Espionaje,2011-11-20,0.6968641114982579,0.7631874298540964,0.6341154090044389,es.csv
Espionaje,2011-11-27,0.9581881533101045,1.0325476992143656,0.8877615726062145,es.csv
Espionaje,2011-12-04,1.132404181184669,1.212121212121212,1.0568590150073982,es.csv
Espionaje,2011-12-11,0.6968641114982579,0.7631874298540964,0.6341154090044389,es.csv
Espionaje,2011-12-18,0.7839721254355401,0.8529741863075195,0.7186641302050308,es.csv
Espionaje,2011-12-25,1.3066202090592334,1.391694725028058,1.2259564574085817,es.csv
Espionaje,2012-01-01,0.34843205574912894,0.4040404040404039,0.29592052420207154,es.csv
Espionaje,2012-01-08,0.6968641114982579,0.7631874298540964,0.6341154090044389,es.csv
Espionaje,2012-01-15,0.6968641114982579,0.7631874298540964,0.6341154090044389,es.csv
Espionaje,2012-01-22,0.5226480836236934,0.5836139169472502,0.46501796660325523,es.csv
Espionaje,2012-01-29,0.7839721254355401,0.8529741863075195,0.7186641302050308,es.csv
Espionaje,2012-02-05,0.6968641114982579,0.7631874298540964,0.6341154090044389,es.csv
Espionaje,2012-02-12,0.6097560975609757,0.6734006734006732,0.5495666878038471,es.csv
Espionaje,2012-02-19,0.6097560975609757,0.6734006734006732,0.5495666878038471,es.csv
Espionaje,2012-02-26,1.3066202090592334,1.391694725028058,1.2259564574085817,es.csv
Espionaje,2012-03-04,0.5226480836236934,0.5836139169472502,0.46501796660325523,es.csv
Espionaje,2012-03-11,0.6097560975609757,0.6734006734006732,0.5495666878038471,es.csv
Espionaje,2012-03-18,0.8710801393728224,0.9427609427609426,0.8032128514056226,es.csv
Espionaje,2012-03-25,0.2613240418118467,0.3142536475869809,0.21137180300147965,es.csv
Espionaje,2012-04-01,0.4355400696864112,0.4938271604938271,0.38046924540266336,es.csv
Espionaje,2012-04-08,1.0452961672473868,1.1223344556677888,0.9723102938068064,es.csv
Espionaje,2012-04-15,0.7839721254355401,0.8529741863075195,0.7186641302050308,es.csv
Espionaje,2012-04-22,0.8710801393728224,0.9427609427609426,0.8032128514056226,es.csv
Espionaje,2012-04-29,0.7839721254355401,0.8529741863075195,0.7186641302050308,es.csv
Espionaje,2012-05-06,0.6097560975609757,0.6734006734006732,0.5495666878038471,es.csv
Espionaje,2012-05-13,0.7839721254355401,0.8529741863075195,0.7186641302050308,es.csv
Espionaje,2012-05-20,0.6968641114982579,0.7631874298540964,0.6341154090044389,es.csv
Espionaje,2012-05-27,0.7839721254355401,0.8529741863075195,0.7186641302050308,es.csv
Espionaje,2012-06-03,1.0452961672473868,1.1223344556677888,0.9723102938068064,es.csv
Espionaje,2012-06-10,0.6097560975609757,0.6734006734006732,0.5495666878038471,es.csv
Espionaje,2012-06-17,0.6097560975609757,0.6734006734006732,0.5495666878038471,es.csv
Espionaje,2012-06-24,0.5226480836236934,0.5836139169472502,0.46501796660325523,es.csv
Espionaje,2012-07-01,0.6968641114982579,0.7631874298540964,0.6341154090044389,es.csv
Espionaje,2012-07-08,0.7839721254355401,0.8529741863075195,0.7186641302050308,es.csv
Espionaje,2012-07-15,0.5226480836236934,0.5836139169472502,0.46501796660325523,es.csv
